"","sid","tid","token","lemma","xpos","Council","Period","BMP","term"
"864",1,23,"explain","explain","VB","SUO",1,"WS4 - Increase Groundwater Supplies","short-term"
"865",1,27,"increase","increase","VB","SUO",1,"WS4 - Increase Groundwater Supplies","short-term"
"866",1,2,"Develop","develop","VB","SUO",1,"WS5 – Decrease Surface Water Use during Low Flow Periods","short-term"
"867",1,7,"implement","implement","VB","SUO",1,"WS5 – Decrease Surface Water Use during Low Flow Periods","short-term"
"868",1,1,"Begin","begin","VB","SUO",1,"WS6 - Increase Wastewater Returns to the Little Tennessee River","short-term"
"869",1,4,"develop","develop","VB","SUO",1,"WS6 - Increase Wastewater Returns to the Little Tennessee River","short-term"
"870",1,7,"siting","site","VBG","SUO",1,"WS6 - Increase Wastewater Returns to the Little Tennessee River","short-term"
"871",1,11,"Request","request","VBP","SUO",1,"WS6 - Increase Wastewater Returns to the Little Tennessee River","short-term"
"872",1,20,"selected","select","VBN","SUO",1,"WS6 - Increase Wastewater Returns to the Little Tennessee River","short-term"
"873",1,26,"revised","revise","VBN","SUO",1,"WS6 - Increase Wastewater Returns to the Little Tennessee River","short-term"
"874",1,28,"based","base","VBN","SUO",1,"WS6 - Increase Wastewater Returns to the Little Tennessee River","short-term"
"875",1,30,"selected","select","VBN","SUO",1,"WS6 - Increase Wastewater Returns to the Little Tennessee River","short-term"
"876",2,1,"Begin","begin","VB","SUO",1,"WS6 - Increase Wastewater Returns to the Little Tennessee River","short-term"
"877",1,1,"Complete","complete","VB","UFL",1,"DM1: Improve the agricultural water withdrawal metering program","short-term"
"878",1,12,"was","be","VBD","UFL",1,"DM1: Improve the agricultural water withdrawal metering program","short-term"
"879",2,2,"Begin","begin","VB","UFL",1,"DM1: Improve the agricultural water withdrawal metering program","short-term"
"880",2,11,"Implement","implement","VB","UFL",1,"DM1: Improve the agricultural water withdrawal metering program","short-term"
"881",1,1,"Comply","comply","VB","UFL",1,"DM2: Implement Tier 1 and 2 non-farm water conservation practices in the region","short-term"
"882",1,9,"specified","specify","VBN","UFL",1,"DM2: Implement Tier 1 and 2 non-farm water conservation practices in the region","short-term"
"883",1,1,"Continue","continue","VB","UFL",1,"DM3: Implement Tier 3 and 4 non-farm water conservation practices with the support of incentive programs","short-term"
"884",1,4,"existing","exist","VBG","UFL",1,"DM3: Implement Tier 3 and 4 non-farm water conservation practices with the support of incentive programs","short-term"
"885",1,8,"going","go","VBG","UFL",1,"DM3: Implement Tier 3 and 4 non-farm water conservation practices with the support of incentive programs","short-term"
"886",1,11,"Evaluate","evaluate","VB","UFL",1,"DM3: Implement Tier 3 and 4 non-farm water conservation practices with the support of incentive programs","short-term"
"887",1,1,"Continue","continue","VB","UFL",1,"DM4: Implement Tier 1 and 2 agricultural water conservation practices in the region","short-term"
"888",1,22,"going","go","VBG","UFL",1,"DM4: Implement Tier 1 and 2 agricultural water conservation practices in the region","short-term"
"889",1,1,"Continue","continue","VB","UFL",1,"DM6: Manage new agricultural water withdrawal permits in the region according to the 2006 Flint River Basin Water Development and Conservation Plan","short-term"
"890",1,15,"going","go","VBG","UFL",1,"DM6: Manage new agricultural water withdrawal permits in the region according to the 2006 Flint River Basin Water Development and Conservation Plan","short-term"
"891",1,1,"Report","report","VB","UFL",1,"SF1: Evaluate storage options in the Upper Flint Region that can provide for supply and flow augmentation in dry periods","short-term"
"892",1,1,"Report","report","VB","UFL",1,"SF2: Evaluate streamflow augmentation via direct pumping from aquifers in order to support in-stream flows in dry periods","short-term"
"893",1,10,"Identify","identify","VB","UFL",1,"SF2: Evaluate streamflow augmentation via direct pumping from aquifers in order to support in-stream flows in dry periods","short-term"
"894",1,14,"support","support","VB","UFL",1,"SF2: Evaluate streamflow augmentation via direct pumping from aquifers in order to support in-stream flows in dry periods","short-term"
"895",1,19,"is","be","VBZ","UFL",1,"SF2: Evaluate streamflow augmentation via direct pumping from aquifers in order to support in-stream flows in dry periods","short-term"
"896",1,1,"Provide","provide","VB","UFL",1,"SF3: Replace surface water withdrawals with groundwater withdrawals, where feasible","short-term"
"897",1,1,"Continue","continue","VB","UFL",1,"SF5: Encourage continued development of farm ponds in the region through existing incentive programs","short-term"
"898",1,4,"existing","exist","VBG","UFL",1,"SF5: Encourage continued development of farm ponds in the region through existing incentive programs","short-term"
"899",1,10,"going","go","VBG","UFL",1,"SF5: Encourage continued development of farm ponds in the region through existing incentive programs","short-term"
"900",1,1,"Continue","continue","VB","UFL",1,"WQ2: Improve implementation of nonpoint source controls","short-term"
"901",1,4,"existing","exist","VBG","UFL",1,"WQ2: Improve implementation of nonpoint source controls","short-term"
"902",1,8,"going","go","VBG","UFL",1,"WQ2: Improve implementation of nonpoint source controls","short-term"
"903",1,11,"adopt","adopt","VB","UFL",1,"WQ2: Improve implementation of nonpoint source controls","short-term"
"904",1,29,"implement","implement","VB","UFL",1,"WQ2: Improve implementation of nonpoint source controls","short-term"
"905",1,34,"directed","direct","VBN","UFL",1,"WQ2: Improve implementation of nonpoint source controls","short-term"
"906",1,1,"Continue","continue","VB","UFL",1,"WQ3: Increase education directed toward improving water quality","short-term"
"907",1,1,"Implement","implement","VB","UFL",1,"WQ4: Improve water quality monitoring","short-term"
"908",1,2,"increased","increase","VBN","UFL",1,"WQ4: Improve water quality monitoring","short-term"
"909",1,7,"identified","identify","VBN","UFL",1,"WQ4: Improve water quality monitoring","short-term"
"910",1,13,"incorporate","incorporate","VB","UFL",1,"WQ4: Improve water quality monitoring","short-term"
"911",1,1,"Implement","implement","VB","UFL",1,"WQ5: Utilize technology to improve water resource management information","short-term"
"912",1,8,"going","go","VBG","UFL",1,"WQ5: Utilize technology to improve water resource management information","short-term"
"913",1,6,"needed","need","VBN","UOC",1,"WC-1 Encourage conservation pricing","short-term"
"914",1,1,"Implement","implement","VB","UOC",1,"WC-10 Encourage residential water audits","short-term"
"915",1,10,"see","see","VB","UOC",1,"WC-10 Encourage residential water audits","short-term"
"916",1,14,"encourage","encourage","VB","UOC",1,"WC-10 Encourage residential water audits","short-term"
"917",1,18,"educate","educate","VB","UOC",1,"WC-10 Encourage residential water audits","short-term"
"918",1,1,"Encourage","encourage","VB","UOC",1,"WC-11 Encourage certification of irrigation specialists","short-term"
"919",1,13,"see","see","VB","UOC",1,"WC-11 Encourage certification of irrigation specialists","short-term"
"920",1,1,"Implement","implement","VB","UOC",1,"WC-12 Encourage commercial water audits","short-term"
"921",1,11,"see","see","VB","UOC",1,"WC-12 Encourage commercial water audits","short-term"
"922",3,1,"advertise","advertise","VB","UOC",1,"WC-12 Encourage commercial water audits","short-term"
"923",3,3,"promote","promote","VB","UOC",1,"WC-12 Encourage commercial water audits","short-term"
"924",4,1,"conduct","conduct","VB","UOC",1,"WC-12 Encourage commercial water audits","short-term"
"925",1,1,"Develop","develop","VB","UOC",1,"WC-2 Develop water conservation goals","short-term"
"926",1,4,"track","track","VB","UOC",1,"WC-2 Develop water conservation goals","short-term"
"927",1,1,"Coordinate","coordinate","VB","UOC",1,"WC-3 Consistently meter and report agricultural water withdrawals (> 100,000 gallons per day [gpd])","short-term"
"928",1,6,"regarding","regard","VBG","UOC",1,"WC-3 Consistently meter and report agricultural water withdrawals (> 100,000 gallons per day [gpd])","short-term"
"929",2,3,"track","track","VB","UOC",1,"WC-3 Consistently meter and report agricultural water withdrawals (> 100,000 gallons per day [gpd])","short-term"
"930",1,1,"Implement","implement","VB","UOC",1,"WC-4 Implement education and public awareness program ","short-term"
"931",1,1,"Implement","implement","VB","UOC",1,"WC-5 Implement golf course water management education program","short-term"
"932",2,1,"Integrate","integrate","VB","UOC",1,"WC-5 Implement golf course water management education program","short-term"
"933",2,11,"see","see","VB","UOC",1,"WC-5 Implement golf course water management education program","short-term"
"934",1,1,"Implement","implement","VB","UOC",1,"WC-6 Encourage variable rate agricultural irrigation systems","short-term"
"935",2,1,"Integrate","integrate","VB","UOC",1,"WC-6 Encourage variable rate agricultural irrigation systems","short-term"
"936",2,3,"regarding","regard","VBG","UOC",1,"WC-6 Encourage variable rate agricultural irrigation systems","short-term"
"937",2,19,"see","see","VB","UOC",1,"WC-6 Encourage variable rate agricultural irrigation systems","short-term"
"938",1,1,"Develop","develop","VB","UOC",1,"WC-7 Encourage non-potable reuse","short-term"
"939",1,5,"assess","assess","VB","UOC",1,"WC-7 Encourage non-potable reuse","short-term"
"940",1,8,"serving","serve","VBG","UOC",1,"WC-7 Encourage non-potable reuse","short-term"
"941",1,1,"Require","require","VB","UOC",1,"WC-8 Require installation of rain sensor shut-off switches on new irrigation systems","short-term"
"942",1,4,"retrofitting","retrofit","VBG","UOC",1,"WC-8 Require installation of rain sensor shut-off switches on new irrigation systems","short-term"
"943",1,6,"utilize","utilize","VB","UOC",1,"WC-8 Require installation of rain sensor shut-off switches on new irrigation systems","short-term"
"944",1,11,"shut","shut","VBD","UOC",1,"WC-8 Require installation of rain sensor shut-off switches on new irrigation systems","short-term"
"945",1,1,"Implement","implement","VB","UOC",1,"WC-9 Require new car washes to recycle water","short-term"
"946",2,1,"Integrate","integrate","VB","UOC",1,"WC-9 Require new car washes to recycle water","short-term"
"947",3,4,"see","see","VB","UOC",1,"WC-9 Require new car washes to recycle water","short-term"
"948",1,1,"integrate","integrate","VB","UOC",1,"WQ-1. Encourage comprehensive land use planning","short-term"
"949",1,3,"needed","need","VBN","UOC",1,"WQ-1. Encourage comprehensive land use planning","short-term"
"950",1,1,"Implement","implement","VB","UOC",1,"WQ-10 Encourage agricultural cropland management practices","short-term"
"951",2,1,"Integrate","integrate","VB","UOC",1,"WQ-10 Encourage agricultural cropland management practices","short-term"
"952",2,11,"see","see","VB","UOC",1,"WQ-10 Encourage agricultural cropland management practices","short-term"
"953",1,1,"Consider","consider","VB","UOC",1,"WQ-11 Promote post-development stormwater management","short-term"
"954",1,2,"adopting","adopt","VBG","UOC",1,"WQ-11 Promote post-development stormwater management","short-term"
"955",1,6,"establish","establish","VB","UOC",1,"WQ-11 Promote post-development stormwater management","short-term"
"956",2,2,"adopted","adopt","VBN","UOC",1,"WQ-11 Promote post-development stormwater management","short-term"
"957",2,4,"implement","implement","VB","UOC",1,"WQ-11 Promote post-development stormwater management","short-term"
"958",3,1,"Integrate","integrate","VB","UOC",1,"WQ-11 Promote post-development stormwater management","short-term"
"959",3,11,"see","see","VB","UOC",1,"WQ-11 Promote post-development stormwater management","short-term"
"960",1,1,"implement","implement","VB","UOC",1,"WQ-12 Monitor long-term ambient trends","short-term"
"961",2,1,"utilize","utilize","VB","UOC",1,"WQ-12 Monitor long-term ambient trends","short-term"
"962",2,9,"maximize","maximize","VB","UOC",1,"WQ-12 Monitor long-term ambient trends","short-term"
"963",1,1,"Integrate","integrate","VB","UOC",1,"WQ-2 Encourage local government participation in construction erosion and sediment control","short-term"
"964",1,15,"see","see","VB","UOC",1,"WQ-2 Encourage local government participation in construction erosion and sediment control","short-term"
"965",2,1,"Consider","consider","VB","UOC",1,"WQ-2 Encourage local government participation in construction erosion and sediment control","short-term"
"966",1,1,"Implement","implement","VB","UOC",1,"WQ-3 Encourage implementation of agricultural nutrient management programs","short-term"
"967",2,1,"Integrate","integrate","VB","UOC",1,"WQ-3 Encourage implementation of agricultural nutrient management programs","short-term"
"968",2,11,"see","see","VB","UOC",1,"WQ-3 Encourage implementation of agricultural nutrient management programs","short-term"
"969",1,1,"Expand","expand","VB","UOC",1,"WQ-4 Encourage forestry management practices","short-term"
"970",1,10,"outlined","outline","VBN","UOC",1,"WQ-4 Encourage forestry management practices","short-term"
"971",1,1,"Begin","begin","VB","UOC",1,"WS-1. Expand existing reservoirs","short-term"
"972",1,4,"expanding","expand","VBG","UOC",1,"WS-1. Expand existing reservoirs","short-term"
"973",1,5,"existing","exist","VBG","UOC",1,"WS-1. Expand existing reservoirs","short-term"
"974",1,1,"Begin","begin","VB","UOC",1,"WS-2. Construct new water supply reservoirs","short-term"
"975",1,2,"permitting","permit","VBG","UOC",1,"WS-2. Construct new water supply reservoirs","short-term"
"976",1,1,"Begin","begin","VB","UOC",1,"WS-3. Develop new groundwater wells","short-term"
"977",1,2,"permitting","permit","VBG","UOC",1,"WS-3. Develop new groundwater wells","short-term"
"978",1,8,"construct","construct","VB","UOC",1,"WS-3. Develop new groundwater wells","short-term"
"979",1,10,"needed","need","VBN","UOC",1,"WS-3. Develop new groundwater wells","short-term"
"980",1,14,"allows","allow","VBZ","UOC",1,"WS-3. Develop new groundwater wells","short-term"
"981",1,1,"Implement","implement","VB","UOC",1,"WS-4. Encourage development of water master plans with periodic update","short-term"
"982",2,2,"See","see","VB","UOC",1,"WS-4. Encourage development of water master plans with periodic update","short-term"
"983",1,1,"Implement","implement","VB","UOC",1,"WS-5. Encourage indirect potable reuse","short-term"
"984",2,2,"See","see","VB","UOC",1,"WS-5. Encourage indirect potable reuse","short-term"
"985",1,1,"Identify","identify","VB","UOC",1,"WS-6. Expand existing withdrawals from available reservoirs","short-term"
"986",1,10,"existing","exist","VBG","UOC",1,"WS-6. Expand existing withdrawals from available reservoirs","short-term"
"987",1,2,"targeted","target","VBN","UOC",1,"WS-7. Encourage water system asset management","short-term"
"988",1,10,"prevent","prevent","VB","UOC",1,"WS-7. Encourage water system asset management","short-term"
"989",2,1,"Continue","continue","VB","UOC",1,"WS-7. Encourage water system asset management","short-term"
"990",3,1,"Coordinate","coordinate","VB","UOC",1,"WS-7. Encourage water system asset management","short-term"
"991",1,1,"Implement","implement","VB","UOC",1,"WW-1. Encourage implementation of centralized sewer in developing areas where density warrants","short-term"
"992",1,7,"See","see","VB","UOC",1,"WW-1. Encourage implementation of centralized sewer in developing areas where density warrants","short-term"
"993",1,11,"working","work","VBG","UOC",1,"WW-1. Encourage implementation of centralized sewer in developing areas where density warrants","short-term"
"994",1,15,"secure","secure","VB","UOC",1,"WW-1. Encourage implementation of centralized sewer in developing areas where density warrants","short-term"
"995",1,1,"Implement","implement","VB","UOC",1,"WW-2. Encourage development of local wastewater master plans / Evaluate wastewater treatment and disposal options to meet future demands","short-term"
"996",1,4,"consider","consider","VB","UOC",1,"WW-3. Develop recommendations for decentralized sewer systems","short-term"
